GEO_ID|B19013_E001|B19013_M001
1400000US21195930900|34805|11515
1400000US21195931000|33167|13698
1400000US21195931101|27612|5594
1400000US21195931102|33080|14895
1400000US21195931200|39875|18012
1400000US21195931300|48214|17951
1400000US21195931400|56563|24647
1400000US21195931500|35833|16828
1400000US21195931600|52847|21420
1400000US21195931700|38795|13493
1400000US21195931800|37431|8577
1400000US21195931900|45000|8227
1400000US21197970101|48393|24835
1400000US21197970102|40586|10664
1400000US21197970201|33578|7816
1400000US21197970202|57708|45161
1400000US21199930101|58903|15445
1400000US21199930102|68278|29775
1400000US21199930200|42917|15628
1400000US21199930301|32134|18274
1400000US21199930302|63889|25588
1400000US21199930401|28107|7076
1400000US21199930403|46250|13963
1400000US21199930404|59458|19056
1400000US21199930503|95106|19862
1400000US21199930504|51250|13397
1400000US21199930505|53523|16881
1400000US21199930506|26809|7602
1400000US21199930600|35528|7965
1400000US21199930700|46313|32662
1400000US21199930801|52097|13853
1400000US21199930802|48550|2520
1400000US21199930900|44643|21560
1400000US21199931000|37857|15216
1400000US21199931101|47873|11773
1400000US21199931103|35391|20265
1400000US21199931104|35053|8326
1400000US21201970100|53798|9430
1400000US21203950100|51410|5925
1400000US21203950201|49943|7527
1400000US21203950202|37773|9411
1400000US21203950300|46970|11945
1400000US21203950400|31667|12579
1400000US21205950100|61293|6047
1400000US21205950201|60120|7736
1400000US21205950202|39649|16807
1400000US21205950301|44583|18606
1400000US21205950302|44438|19466
1400000US21205950400|37500|8895
1400000US21207960101|52942|13220
1400000US21207960102|48955|24387
1400000US21207960200|39508|13442
1400000US21207960300|39717|8414
1400000US21207960400|53828|10445
1400000US21209040101|42448|11284
1400000US21209040102|40524|8343
1400000US21209040203|78940|5016
1400000US21209040205|72875|9154
1400000US21209040207|75880|20615
1400000US21209040208|50029|12335
1400000US21209040209|48438|9725
1400000US21209040210|46250|27439
1400000US21209040301|80192|17995
1400000US21209040302|110789|13231
1400000US21209040303|120721|20522
1400000US21209040400|92601|6099
1400000US21209040501|59766|15954
1400000US21209040502|113299|3813
1400000US21209040601|149250|19462
1400000US21209040604|114018|23442
1400000US21209040605|100893|17868
1400000US21209040606|80371|21144
1400000US21209040607|86082|11766
1400000US21211040101|86136|15383
1400000US21211040102|93066|17822
1400000US21211040201|89917|26855
1400000US21211040202|97744|25710
1400000US21211040301|39525|11969
1400000US21211040302|54429|7615
1400000US21211040402|96691|14831
1400000US21211040403|68036|8054
1400000US21211040404|96250|19645
1400000US21211040501|113779|8397
1400000US21211040503|89167|7456
1400000US21211040504|115714|32563
1400000US21213970100|57350|20288
1400000US21213970200|66050|8906
1400000US21213970300|43884|12087
1400000US21213970401|66110|7765
1400000US21213970402|39027|4999
1400000US21215080101|117006|11477
1400000US21215080102|120673|19375
1400000US21215080103|72946|18058
1400000US21215080200|83275|14800
1400000US21217920100|66434|17358
1400000US21217920200|55817|6657
1400000US21217920300|53750|18658
1400000US21217920401|56995|7692
1400000US21217920402|79125|23278
1400000US21217920501|71563|22172
1400000US21217920502|63519|27630
1400000US21219950100|57462|6014
1400000US21219950200|60344|14393
1400000US21219950300|43313|13167
1400000US21219950400|86875|18245
1400000US21221970100|54890|14654
1400000US21221970201|40997|8391
1400000US21221970202|65587|14034
1400000US21221970301|71696|21126
1400000US21221970302|51970|20283
1400000US21221980100|-666666666|-222222222
1400000US21221980200|-666666666|-222222222
1400000US21223100100|64722|18712
1400000US21223100200|67880|19881
1400000US21225950100|60394|10491
1400000US21225950201|59370|8448
1400000US21225950202|61855|13359
1400000US21225950300|53160|7437
1400000US21227010100|15750|13495
1400000US21227010200|27995|6218
1400000US21227010300|29571|11290
1400000US21227010400|30337|5459
1400000US21227010500|30719|12499
1400000US21227010600|68261|11945
1400000US21227010701|46735|12622
1400000US21227010702|62571|13292
1400000US21227010801|59697|14968
1400000US21227010802|118656|17564
1400000US21227010804|34593|30241
1400000US21227010805|64248|6372
1400000US21227010900|53393|17901
1400000US21227011001|40246|5582
1400000US21227011002|55570|8538
1400000US21227011100|72708|7380
1400000US21227011200|44797|9689
1400000US21227011300|55133|8117
1400000US21227011401|97823|20742
1400000US21227011402|103355|31042
1400000US21227011500|95320|9552
1400000US21227011600|78011|11879
1400000US21227011701|60015|8161
1400000US21227011702|63519|12812
1400000US21227011801|72606|9574
1400000US21227011802|73864|13652
1400000US21227011900|81508|13363
1400000US21229930100|56696|16031
1400000US21229930201|65903|26991
1400000US21229930202|86469|24113
1400000US21229930300|56286|11997
1400000US21231920101|56875|25233
1400000US21231920102|40944|12512
1400000US21231920201|43000|12355
1400000US21231920202|43451|8917
1400000US21231920300|31212|6527
1400000US21231920401|51250|27138
1400000US21231920402|31473|13425
1400000US21231920701|44356|26290
1400000US21231920702|27377|8448
1400000US21233960100|60985|9145
1400000US21233960200|61944|19495
1400000US21233960300|50208|11625
1400000US21233960400|50640|12115
1400000US21235920100|58043|12392
1400000US21235920200|50230|16960
1400000US21235920301|64814|17010
1400000US21235920302|42974|8088
1400000US21235920401|48346|32617
1400000US21235920402|36468|8706
1400000US21235920501|48250|20199
1400000US21235920502|43788|16869
1400000US21235920601|27316|19839
1400000US21235920602|44000|12059
1400000US21235920700|43209|10822
1400000US21235920800|34801|17742
1400000US21237930100|34214|6253
1400000US21237930200|21238|3736
1400000US21239050103|50641|10394
1400000US21239050104|56420|9325
1400000US21239050105|87240|31313
1400000US21239050106|97674|15901
1400000US21239050107|85526|21843
1400000US21239050200|97863|19102
1400000US21239050300|88796|23778
1400000US21239050400|75750|9050
1400000US22001960101|50162|12534
1400000US22001960102|39905|11347
1400000US22001960201|59393|23962
1400000US22001960202|92019|27746
1400000US22001960300|79728|23442
1400000US22001960401|69861|20811
1400000US22001960402|58661|23887
1400000US22001960403|80750|49507
1400000US22001960501|60921|55580
1400000US22001960502|55197|23622
1400000US22001960503|76364|60904
1400000US22001960601|42303|23164
1400000US22001960602|46875|22341
1400000US22001960700|26042|7294
1400000US22001960801|35942|9730
1400000US22001960802|195085|113277
1400000US22001960901|30909|12871
1400000US22001960902|15610|13529
1400000US22001961000|25121|4003
1400000US22001961100|63194|29837
1400000US22001961200|50580|3406
1400000US22003950100|58000|13905
1400000US22003950201|56417|18116
1400000US22003950202|-666666666|-222222222
1400000US22003950300|37990|18329
1400000US22003950400|48971|9275
1400000US22003950501|59448|13443
1400000US22003950502|42440|9492
1400000US22005030102|72292|27625
1400000US22005030104|94257|16640
1400000US22005030105|96037|19727
1400000US22005030106|92522|24629
1400000US22005030107|83750|25222
1400000US22005030207|103969|23708
1400000US22005030208|148125|32083
1400000US22005030209|117542|31193
1400000US22005030210|113489|16914
1400000US22005030211|100227|21094
1400000US22005030212|117191|23882
1400000US22005030213|102750|54832
1400000US22005030214|108529|38596
1400000US22005030215|68750|17861
1400000US22005030301|155594|49349
1400000US22005030302|133710|30413
1400000US22005030303|94303|25674
1400000US22005030304|140139|45687
1400000US22005030403|44305|2968
1400000US22005030404|86336|49823
1400000US22005030405|61060|6031
1400000US22005030406|79143|14428
1400000US22005030501|92241|25537
1400000US22005030502|78592|18031
1400000US22005030503|95625|46567
1400000US22005030600|99295|22109
1400000US22005030900|28550|16862
1400000US22005031001|33529|20706
1400000US22005031002|27139|5989
1400000US22007050100|41346|16744
1400000US22007050201|51719|20875
1400000US22007050202|42275|10454
1400000US22007050300|71389|21612
1400000US22007050400|38207|12906
1400000US22007050500|46974|18796
1400000US22007050600|46620|12218
1400000US22009030100|58025|18389
1400000US22009030200|46782|7070
1400000US22009030300|49563|6504
1400000US22009030401|35692|4479
1400000US22009030402|26750|19241
1400000US22009030501|60104|28301
1400000US22009030502|32667|12306
1400000US22009030600|24241|2864
1400000US22009030701|46657|21771
1400000US22009030702|31379|7079
1400000US22009030800|56046|20133
1400000US22009030900|33796|13472
1400000US22011960101|111131|19003
1400000US22011960102|49742|17724
1400000US22011960200|90071|11383
1400000US22011960300|55805|1395
1400000US22011960400|59931|10811
1400000US22011960500|80978|18000
1400000US22011960600|56294|8895
1400000US22011960701|78269|14599
1400000US22011960702|56746|13341
1400000US22013970100|37885|5566
1400000US22013970200|30625|7681
1400000US22013970300|28955|6127
1400000US22013970400|37007|14078
1400000US22013970500|35391|13886
1400000US22015010400|36171|810
1400000US22015010500|36324|18292
1400000US22015010601|35563|9447
1400000US22015010602|37244|10245
1400000US22015010701|32756|8952
1400000US22015010702|44795|12533
1400000US22015010801|36786|8528
1400000US22015010805|55316|7971
1400000US22015010806|64702|26900
1400000US22015010807|84539|14737
1400000US22015010808|78073|19026
1400000US22015010900|61953|17319
1400000US22015011002|76321|25568
1400000US22015011003|59665|14425
1400000US22015011004|81358|3325
1400000US22015011107|61739|20427
1400000US22015011111|41538|31928
1400000US22015011112|41492|8947
1400000US22015011113|76444|11828
1400000US22015011114|55922|8438
1400000US22015011115|66206|26552
1400000US22015011116|112042|35563
1400000US22015011117|114327|16648
1400000US22015011118|26333|5082
1400000US22015011119|77962|10302
1400000US22015011120|60245|11145
1400000US22015011121|85732|23093
1400000US22015011122|103496|17301
1400000US22015011123|85219|15963
1400000US22015011124|116739|43977
1400000US22015011201|41890|9214
1400000US22015011202|90450|20648
1400000US22015011300|23125|12807
1400000US22017020500|32581|15913
1400000US22017020600|12273|6780
1400000US22017020700|21944|16696
1400000US22017021000|51078|10532
1400000US22017021100|19963|12321
1400000US22017021200|35793|9359
1400000US22017021300|37212|14784
1400000US22017021400|55207|10978
1400000US22017021500|62172|5791
1400000US22017021600|68067|24980
1400000US22017021700|35074|25490
1400000US22017021800|50714|16434
1400000US22017021900|25362|8368
1400000US22017022000|27396|13219
1400000US22017022101|34554|7784
1400000US22017022102|24125|19061
1400000US22017022200|41699|14890
1400000US22017022300|24681|13454
1400000US22017022400|29191|8796
1400000US22017022500|24895|7223
1400000US22017022600|154250|36540
1400000US22017022700|77886|27255
1400000US22017022800|74601|7964
1400000US22017022900|51806|20676
1400000US22017023000|88214|13212
1400000US22017023100|135250|63111
1400000US22017023200|26685|21126
1400000US22017023300|21250|13614
1400000US22017023401|25733|17390
1400000US22017023402|34226|11083
1400000US22017023500|20861|6227
1400000US22017023600|30932|6441
1400000US22017023701|28983|13715
1400000US22017023702|25735|10050
1400000US22017023801|61923|11004
1400000US22017023802|14432|11378
1400000US22017023903|62872|12727
1400000US22017023904|46875|11123
1400000US22017023905|55466|13551
1400000US22017023906|83161|8966
1400000US22017023907|58010|11584
1400000US22017024001|167948|34055
1400000US22017024002|155899|32727
1400000US22017024102|60857|9977
1400000US22017024104|44507|13635
1400000US22017024107|40822|5146
1400000US22017024108|70071|10668
1400000US22017024109|48016|14300
1400000US22017024110|42356|13745
1400000US22017024111|62983|13367
1400000US22017024201|42877|15311
1400000US22017024204|61950|7267
1400000US22017024205|41058|29754
1400000US22017024206|47468|14926
1400000US22017024207|64427|27216
1400000US22017024303|47347|22799
1400000US22017024304|61458|15221
1400000US22017024305|41020|10676
1400000US22017024306|52768|11119
1400000US22017024400|67123|11994
1400000US22017024503|55735|11439
1400000US22017024504|47258|11376
1400000US22017024601|23823|6216
1400000US22017024602|20446|5396
1400000US22017024700|75156|29832
1400000US22017024800|79107|26710
1400000US22017024900|42074|10263
1400000US22017025000|25243|9518
1400000US22017025100|49125|17541
1400000US22017025200|16078|8174
1400000US22017025300|15980|1034
1400000US22017025405|66573|20743
1400000US22017025406|66236|12060
1400000US22017980000|-666666666|-222222222
1400000US22019000100|42963|22797
1400000US22019000200|21578|4196
1400000US22019000300|30597|22125
1400000US22019000400|31786|13512
1400000US22019000500|70756|18422
1400000US22019000601|32353|32243
1400000US22019000602|29916|10578
1400000US22019000700|39600|20729
1400000US22019000800|56786|12974
1400000US22019000900|72000|19098
1400000US22019001000|54240|6006
1400000US22019001100|37671|7044
1400000US22019001201|55395|15055
1400000US22019001202|32367|11077
1400000US22019001301|103258|38598
1400000US22019001302|81291|20968
1400000US22019001401|36580|11264
1400000US22019001402|48596|12454
1400000US22019001500|35156|18764
1400000US22019001600|33640|14663
1400000US22019001700|65308|9802
1400000US22019001802|98944|19569
1400000US22019001803|124665|37431
1400000US22019001901|104883|21775
1400000US22019001905|61803|12115
1400000US22019001906|95429|7513
1400000US22019001907|58295|20261
1400000US22019001908|100991|21405
1400000US22019002001|56706|5836
1400000US22019002002|79491|34455
1400000US22019002100|61071|26430
1400000US22019002204|94792|47494
1400000US22019002205|100661|5461
1400000US22019002206|103039|20968
1400000US22019002207|93056|28118
1400000US22019002208|66719|49964
1400000US22019002300|80760|29102
1400000US22019002401|76532|17570
1400000US22019002402|90152|42060
1400000US22019002500|79044|11810
1400000US22019002600|62683|14527
1400000US22019002701|59828|19986
1400000US22019002702|72849|17033
1400000US22019002800|44610|7973
1400000US22019002900|44899|15482
1400000US22019003000|38956|11841
1400000US22019003101|74330|5745
1400000US22019003102|81667|20004
1400000US22019003200|59489|28080
1400000US22019003300|75956|16182
1400000US22019003400|109635|21533
1400000US22019003500|40703|9693
1400000US22019003601|54167|17550
1400000US22019003602|22208|17929
1400000US22019980000|-666666666|-222222222
1400000US22019980100|-666666666|-222222222
1400000US22021000100|29628|15390
1400000US22021000200|41563|8276
1400000US22021000300|70066|20178
